OCCURRED_ON_DATE,Lat,Long,Merged_Offense_Group,TIME,TIME_PERIOD
2022-03-01 08:16:00,42.31434406649674,-71.07487057479524,M/V related offenses,08:16:00,AM_PEAK
2022-03-01 08:06:00,42.33044113294782,-71.08373480990272,Theft and Robbery,08:06:00,AM_PEAK
2022-03-01 08:04:00,42.3626074984039,-71.06132725274803,Drugs and Alcohol,08:04:00,AM_PEAK
2022-03-01 08:02:00,42.32779674180006,-71.05435602122697,Theft and Robbery,08:02:00,AM_PEAK
2022-03-01 07:30:00,42.35580706049085,-71.14932167193464,Theft and Robbery,07:30:00,AM_PEAK
2022-03-01 08:07:00,42.30787128364207,-71.08456121497066,Vandalism and Disorderly Conduct,08:07:00,AM_PEAK
2022-02-28 08:59:00,42.30505376261989,-71.08403633216713,M/V related offenses,08:59:00,AM_PEAK
2022-02-28 08:23:00,42.389328740961325,-70.99792775985155,Theft and Robbery,08:23:00,AM_PEAK
2022-02-28 08:06:00,42.30302875032205,-71.08071459975173,Vandalism and Disorderly Conduct,08:06:00,AM_PEAK
2022-02-28 08:27:00,42.33004787197021,-71.06665439807715,M/V related offenses,08:27:00,AM_PEAK
2022-02-28 08:45:00,42.295696797953255,-71.0721405490372,Theft and Robbery,08:45:00,AM_PEAK
2022-02-28 08:26:00,42.34128750439044,-71.05467932649397,M/V related offenses,08:26:00,AM_PEAK
2022-02-28 08:00:00,42.34264291087378,-71.06392876105376,M/V related offenses,08:00:00,AM_PEAK
2022-02-28 08:24:00,42.33044113294782,-71.08373480990272,Theft and Robbery,08:24:00,AM_PEAK
2022-02-28 07:29:00,42.372505182267226,-71.04157888700409,M/V related offenses,07:29:00,AM_PEAK
2022-02-28 07:21:00,42.31508518034225,-71.08508813271443,M/V related offenses,07:21:00,AM_PEAK
2022-02-23 08:00:00,42.337628806593536,-71.0522060895793,M/V related offenses,08:00:00,AM_PEAK
2022-02-25 08:19:00,42.34942049769115,-71.08315799739897,Theft and Robbery,08:19:00,AM_PEAK
2022-02-25 07:30:00,42.287093552591074,-71.14822128377166,M/V related offenses,07:30:00,AM_PEAK
2022-02-24 08:00:00,42.33552300777727,-71.15039901140706,M/V related offenses,08:00:00,AM_PEAK
2022-02-25 08:00:00,42.3708180467024,-71.03929078135145,M/V related offenses,08:00:00,AM_PEAK
2022-02-25 08:00:00,42.34128750439044,-71.05467932649397,M/V related offenses,08:00:00,AM_PEAK
2022-02-25 08:57:00,42.31459798449004,-71.07883205498632,M/V related offenses,08:57:00,AM_PEAK
2022-02-25 08:07:00,42.29910777060258,-71.06829571750754,M/V related offenses,08:07:00,AM_PEAK
2022-02-25 07:50:00,42.31871967853678,-71.08610630469113,Theft and Robbery,07:50:00,AM_PEAK
2022-02-24 08:00:00,42.36183856656472,-71.05976489094158,Theft and Robbery,08:00:00,AM_PEAK
2022-02-22 08:00:00,42.287093552591074,-71.14822128377166,M/V related offenses,08:00:00,AM_PEAK
2022-02-17 08:00:00,42.36183856656472,-71.05976489094158,Public Disturbances & Law Enforcement Actions,08:00:00,AM_PEAK
2022-02-24 08:01:00,42.34255919133471,-71.06270823776893,Drugs and Alcohol,08:01:00,AM_PEAK
2022-02-24 08:28:00,42.37500072179537,-71.03417919228353,M/V related offenses,08:28:00,AM_PEAK
2022-02-24 08:38:00,42.367633685448006,-71.05370468538847,M/V related offenses,08:38:00,AM_PEAK
2022-02-24 07:53:00,42.31568139302789,-71.05308742370744,Public Disturbances & Law Enforcement Actions,07:53:00,AM_PEAK
2022-02-24 07:13:00,42.38166500660861,-71.04030313849245,M/V related offenses,07:13:00,AM_PEAK
2022-02-23 08:40:00,42.36183856656472,-71.05976489094158,M/V related offenses,08:40:00,AM_PEAK
2022-02-07 08:00:00,42.33954198983014,-71.06940876967543,M/V related offenses,08:00:00,AM_PEAK
2022-02-23 07:30:00,42.287093552591074,-71.14822128377166,Public Disturbances & Law Enforcement Actions,07:30:00,AM_PEAK
2022-02-23 08:00:00,42.368914444838815,-71.03399584506877,Public Disturbances & Law Enforcement Actions,08:00:00,AM_PEAK
2022-02-23 08:00:00,42.28083802731191,-71.084589044287,M/V related offenses,08:00:00,AM_PEAK
2022-02-23 08:49:00,42.295696797953255,-71.0721405490372,Theft and Robbery,08:49:00,AM_PEAK
2022-02-23 08:35:00,42.272986315353066,-71.10994945799837,M/V related offenses,08:35:00,AM_PEAK
2022-02-23 07:58:00,42.29765998418085,-71.05515004666677,M/V related offenses,07:58:00,AM_PEAK
2022-02-23 07:30:00,42.31506898049432,-71.09746579411994,Firearms and Weapons,07:30:00,AM_PEAK
2022-02-23 07:10:00,42.36339153780444,-71.05488122570604,Public Disturbances & Law Enforcement Actions,07:10:00,AM_PEAK
2022-02-22 07:30:00,42.34128750439044,-71.05467932649397,Drugs and Alcohol,07:30:00,AM_PEAK
2022-02-22 07:40:00,42.3300131779998,-71.0911786335405,Public Disturbances & Law Enforcement Actions,07:40:00,AM_PEAK
2022-02-22 08:37:00,42.29915577706844,-71.0725275391183,M/V related offenses,08:37:00,AM_PEAK
2022-02-22 08:30:00,42.26866683594184,-71.14904534332676,M/V related offenses,08:30:00,AM_PEAK
2022-02-22 08:19:00,42.35471998395449,-71.16188000630478,M/V related offenses,08:19:00,AM_PEAK
2022-02-22 07:16:00,42.3058442253615,-71.06261554706387,Assault and Violence,07:16:00,AM_PEAK
2022-02-22 07:07:00,42.32779976062572,-71.06771008677431,Theft and Robbery,07:07:00,AM_PEAK
2022-02-17 07:25:00,42.25621592040216,-71.12401947329023,M/V related offenses,07:25:00,AM_PEAK
2022-02-21 07:30:00,42.34128750439044,-71.05467932649397,Drugs and Alcohol,07:30:00,AM_PEAK
2022-02-21 07:09:00,42.308969992788,-71.08284838641052,Theft and Robbery,07:09:00,AM_PEAK
2022-02-21 08:49:00,42.38003092702232,-71.06248251748494,M/V related offenses,08:49:00,AM_PEAK
2022-02-21 08:54:00,42.29131612789713,-71.07170292796064,Public Disturbances & Law Enforcement Actions,08:54:00,AM_PEAK
2022-02-21 08:27:00,42.288638115672406,-71.06631578874038,Drugs and Alcohol,08:27:00,AM_PEAK
2022-02-21 08:56:00,42.37663166813234,-71.05593195497872,Drugs and Alcohol,08:56:00,AM_PEAK
2022-02-21 08:20:00,42.29919694404199,-71.06046974401067,M/V related offenses,08:20:00,AM_PEAK
2022-02-21 08:16:00,42.34266945543175,-71.14098778582976,M/V related offenses,08:16:00,AM_PEAK
2022-02-21 07:23:00,42.3350621776333,-71.09316781237821,Drugs and Alcohol,07:23:00,AM_PEAK
2022-02-21 07:30:00,42.31265126143235,-71.11414509217491,M/V related offenses,07:30:00,AM_PEAK
2022-02-16 07:30:00,42.29755532959655,-71.05970910242574,M/V related offenses,07:30:00,AM_PEAK
2022-02-18 08:24:00,42.34657496862653,-71.07438649690918,Theft and Robbery,08:24:00,AM_PEAK
2022-02-18 08:20:00,42.307038349105625,-71.06615318733171,M/V related offenses,08:20:00,AM_PEAK
2022-02-18 07:38:00,42.308969992788,-71.08284838641052,Theft and Robbery,07:38:00,AM_PEAK
2022-02-18 08:49:00,42.26927332860009,-71.10404695399859,Theft and Robbery,08:49:00,AM_PEAK
2022-02-17 07:38:00,42.324232244085934,-71.11070230574279,Vandalism and Disorderly Conduct,07:38:00,AM_PEAK
2022-02-18 08:39:00,42.36668653408703,-71.12529557326373,Public Disturbances & Law Enforcement Actions,08:39:00,AM_PEAK
